"TOA5","ARGO_CR1000X","CR1000X","58619","CR1000X.Std.07.01","CPU:Tempstring_code_ced_black.CR1X","65427","tempprofile"
"TIMESTAMP","RECORD","Batt_volt_Min","PTemp","TempData(1)","TempData(2)","TempData(3)","TempData(4)","TempData(5)","TempData(6)","TempData(7)","TempData(8)","TempData(9)","TempData(10)","TempData(11)","TempData(12)","TempData(13)","TempData(14)","tempstring"
"TS","RN","","","","","","","","","","","","","","","","",""
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-11-06 07:03:00",629,12.47,19.11,0.63,0.44,1,1.12,1.06,0,1,0.63,0.31,0.94,0.63,2.31,3.13,3.63,"0.63 0.44 1.00 1.12 1.06 0.00 1.00 0.63 0.31 0.94 0.63 2.31 3.13 3.63   "
"2024-11-06 07:04:00",630,12.47,19.12,0.56,0.44,1,1.12,1.06,0,1,0.69,0.31,0.94,0.63,2.38,3.13,3.63,"0.56 0.44 1.00 1.12 1.06 0.00 1.00 0.69 0.31 0.94 0.63 2.38 3.13 3.63   "
"2024-11-06 07:05:00",631,12.47,19.13,0.56,0.44,1,1.12,1.06,0,1,0.69,0.31,0.94,0.63,2.38,3.13,3.63,"0.56 0.44 1.00 1.12 1.06 0.00 1.00 0.69 0.31 0.94 0.63 2.38 3.13 3.63   "
"2024-11-06 07:06:00",632,12.47,19.14,0.63,0.44,1,1.19,1.06,0,1,0.69,0.37,0.94,0.63,2.38,3.13,3.63,"0.63 0.44 1.00 1.19 1.06 0.00 1.00 0.69 0.37 0.94 0.63 2.38 3.13 3.63   "
"2024-11-06 07:07:00",633,12.47,19.15,0.56,0.44,1,1.12,1.06,0,1,0.69,0.31,0.94,0.63,2.38,3.19,3.69,"0.56 0.44 1.00 1.12 1.06 0.00 1.00 0.69 0.31 0.94 0.63 2.38 3.19 3.69   "
"2024-11-06 07:08:00",634,12.47,19.16,0.63,0.44,1,1.12,1.06,0,1,0.69,0.31,0.94,0.63,2.38,3.19,3.75,"0.63 0.44 1.00 1.12 1.06 0.00 1.00 0.69 0.31 0.94 0.63 2.38 3.19 3.75   "
"2024-11-06 07:09:00",635,12.47,19.17,0.63,0.44,1,1.12,1.06,0,1,0.69,0.31,0.94,0.63,2.38,3.19,3.75,"0.63 0.44 1.00 1.12 1.06 0.00 1.00 0.69 0.31 0.94 0.63 2.38 3.19 3.75   "
"2024-11-06 07:10:00",636,12.47,19.17,0.63,0.44,1,1.12,1.06,0,1,0.69,0.37,0.94,0.63,2.38,3.19,3.75,"0.63 0.44 1.00 1.12 1.06 0.00 1.00 0.69 0.37 0.94 0.63 2.38 3.19 3.75   "
"2024-11-06 07:11:00",637,12.47,19.18,0.63,0.44,1,1.19,1.06,0,1,0.69,0.37,1,0.63,2.38,3.25,3.75,"0.63 0.44 1.00 1.19 1.06 0.00 1.00 0.69 0.37 1.00 0.63 2.38 3.25 3.75   "
"2024-11-06 07:12:00",638,12.47,19.19,0.63,0.5,1,1.19,1.06,0,1,0.69,0.37,1,0.63,2.44,3.25,3.75,"0.63 0.50 1.00 1.19 1.06 0.00 1.00 0.69 0.37 1.00 0.63 2.44 3.25 3.75   "
"2024-11-06 07:13:00",639,12.47,19.2,0.69,0.44,1,1.19,1.06,0,1,0.69,0.31,1,0.63,2.44,3.25,3.81,"0.69 0.44 1.00 1.19 1.06 0.00 1.00 0.69 0.31 1.00 0.63 2.44 3.25 3.81   "
"2024-11-06 07:14:00",640,12.47,19.2,0.69,0.44,1,1.19,1.12,0,1,0.69,0.37,1,0.63,2.44,3.25,3.81,"0.69 0.44 1.00 1.19 1.12 0.00 1.00 0.69 0.37 1.00 0.63 2.44 3.25 3.81   "
"2024-11-06 07:15:00",641,12.47,19.2,0.69,0.44,1,1.19,1.06,0,1,0.69,0.37,1.06,0.69,2.44,3.25,3.88,"0.69 0.44 1.00 1.19 1.06 0.00 1.00 0.69 0.37 1.06 0.69 2.44 3.25 3.88   "
"2024-11-06 07:16:00",642,12.47,19.2,0.69,0.44,1,1.19,1.06,0,1,0.69,0.31,1.06,0.63,2.44,3.31,3.81,"0.69 0.44 1.00 1.19 1.06 0.00 1.00 0.69 0.31 1.06 0.63 2.44 3.31 3.81   "
"2024-11-06 07:17:00",643,12.47,19.19,0.69,0.44,1,1.19,1.12,0,1,0.69,0.37,1,0.63,2.44,3.31,3.88,"0.69 0.44 1.00 1.19 1.12 0.00 1.00 0.69 0.37 1.00 0.63 2.44 3.31 3.88   "
"2024-11-06 07:18:00",644,12.47,19.19,0.69,0.44,1,1.19,1.06,0,1,0.75,0.37,1.06,0.63,2.44,3.31,3.94,"0.69 0.44 1.00 1.19 1.06 0.00 1.00 0.75 0.37 1.06 0.63 2.44 3.31 3.94   "
"2024-11-06 07:19:00",645,12.47,19.18,0.75,0.5,1,1.19,1.06,0,1,0.75,0.37,1.06,0.69,2.44,3.31,3.94,"0.75 0.50 1.00 1.19 1.06 0.00 1.00 0.75 0.37 1.06 0.69 2.44 3.31 3.94   "
"2024-11-06 07:20:00",646,12.47,19.17,0.69,0.5,1,1.19,1.12,0,1,0.69,0.37,1.06,0.69,2.44,3.31,4,"0.69 0.50 1.00 1.19 1.12 0.00 1.00 0.69 0.37 1.06 0.69 2.44 3.31 4.00   "
"2024-11-06 07:21:00",647,12.47,19.16,0.75,0.44,1,1.19,1.12,0,1,0.69,0.37,1.06,0.69,2.5,3.38,4,"0.75 0.44 1.00 1.19 1.12 0.00 1.00 0.69 0.37 1.06 0.69 2.50 3.38 4.00   "
"2024-11-06 07:22:00",648,12.47,19.16,0.75,0.5,1,1.19,1.12,0,1,0.75,0.37,1.12,0.69,2.5,3.38,4.06,"0.75 0.50 1.00 1.19 1.12 0.00 1.00 0.75 0.37 1.12 0.69 2.50 3.38 4.06   "
"2024-11-06 07:23:00",649,12.47,19.15,0.75,0.44,1,1.19,1.12,0,1,0.75,0.31,1.12,0.69,2.5,3.44,4.13,"0.75 0.44 1.00 1.19 1.12 0.00 1.00 0.75 0.31 1.12 0.69 2.50 3.44 4.13   "
"2024-11-06 07:24:00",650,12.47,19.14,0.75,0.5,1,1.19,1.12,0,1,0.75,0.31,1.19,0.69,2.5,3.44,4.13,"0.75 0.50 1.00 1.19 1.12 0.00 1.00 0.75 0.31 1.19 0.69 2.50 3.44 4.13   "
"2024-11-06 07:25:00",651,12.47,19.13,0.75,0.5,1,1.25,1.12,0,1,0.75,0.37,1.19,0.69,2.56,3.44,4.13,"0.75 0.50 1.00 1.25 1.12 0.00 1.00 0.75 0.37 1.19 0.69 2.56 3.44 4.13   "
"2024-11-06 07:26:00",652,12.47,19.12,0.75,0.5,1,1.19,1.12,0,1,0.75,0.31,1.19,0.69,2.5,3.5,4.19,"0.75 0.50 1.00 1.19 1.12 0.00 1.00 0.75 0.31 1.19 0.69 2.50 3.50 4.19   "
"2024-11-06 07:27:00",653,12.47,19.12,0.75,0.5,1,1.19,1.12,0,1,0.75,0.37,1.19,0.75,2.56,3.5,4.19,"0.75 0.50 1.00 1.19 1.12 0.00 1.00 0.75 0.37 1.19 0.75 2.56 3.50 4.19   "
"2024-11-06 07:28:00",654,12.47,19.12,0.81,0.5,1,1.25,1.12,0,1,0.75,0.37,1.25,0.75,2.56,3.56,4.19,"0.81 0.50 1.00 1.25 1.12 0.00 1.00 0.75 0.37 1.25 0.75 2.56 3.56 4.19   "
"2024-11-06 07:29:00",655,12.47,19.11,0.81,0.5,1,1.25,1.12,0,1,0.75,0.37,1.25,0.69,2.56,3.56,4.25,"0.81 0.50 1.00 1.25 1.12 0.00 1.00 0.75 0.37 1.25 0.69 2.56 3.56 4.25   "
"2024-11-06 07:30:00",656,12.47,19.11,0.81,0.5,1,1.25,1.12,0,1,0.75,0.37,1.31,0.69,2.56,3.63,4.25,"0.81 0.50 1.00 1.25 1.12 0.00 1.00 0.75 0.37 1.31 0.69 2.56 3.63 4.25   "
"2024-11-06 07:31:00",657,12.47,19.11,0.81,0.5,1,1.25,1.12,0,1,0.75,0.37,1.31,0.75,2.56,3.63,4.25,"0.81 0.50 1.00 1.25 1.12 0.00 1.00 0.75 0.37 1.31 0.75 2.56 3.63 4.25   "
"2024-11-06 07:32:00",658,12.47,19.11,0.81,0.5,1,1.25,1.12,0,1,0.75,0.37,1.37,0.75,2.56,3.63,4.25,"0.81 0.50 1.00 1.25 1.12 0.00 1.00 0.75 0.37 1.37 0.75 2.56 3.63 4.25   "
"2024-11-06 07:33:00",659,12.47,19.11,0.81,0.5,1,1.25,1.19,0,1.5,0.75,0.31,1.37,0.75,2.63,3.69,4.25,"0.81 0.50 1.00 1.25 1.19 0.00 1.50 0.75 0.31 1.37 0.75 2.63 3.69 4.25   "
"2024-11-06 07:34:00",660,12.47,19.12,0.81,0.5,1,1.25,1.12,0,1,0.75,0.37,1.37,0.75,2.63,3.69,4.31,"0.81 0.50 1.00 1.25 1.12 0.00 1.00 0.75 0.37 1.37 0.75 2.63 3.69 4.31   "
"2024-11-06 07:35:00",661,12.47,19.12,0.88,0.5,1,1.25,1.12,0,1.5,0.81,0.37,1.44,0.75,2.63,3.69,4.31,"0.88 0.50 1.00 1.25 1.12 0.00 1.50 0.81 0.37 1.44 0.75 2.63 3.69 4.31   "
"2024-11-06 07:36:00",662,12.47,19.13,0.81,0.5,1,1.25,1.19,0,1,0.75,0.37,1.44,0.75,2.63,3.69,4.31,"0.81 0.50 1.00 1.25 1.19 0.00 1.00 0.75 0.37 1.44 0.75 2.63 3.69 4.31   "
"2024-11-06 07:37:00",663,12.47,19.14,0.88,0.5,1,1.25,1.12,0,1.5,0.75,0.37,1.5,0.75,2.63,3.69,4.31,"0.88 0.50 1.00 1.25 1.12 0.00 1.50 0.75 0.37 1.50 0.75 2.63 3.69 4.31   "
"2024-11-06 07:38:00",664,12.47,19.14,0.88,0.5,1,1.25,1.12,0,1.5,0.81,0.31,1.5,0.75,2.69,3.75,4.31,"0.88 0.50 1.00 1.25 1.12 0.00 1.50 0.81 0.31 1.50 0.75 2.69 3.75 4.31   "
"2024-11-06 07:39:00",665,12.47,19.15,0.88,0.5,1,1.31,1.19,0,1.5,0.81,0.37,1.56,0.75,2.69,3.69,4.38,"0.88 0.50 1.00 1.31 1.19 0.00 1.50 0.81 0.37 1.56 0.75 2.69 3.69 4.38   "
"2024-11-06 07:40:00",666,12.47,19.16,0.88,0.5,1,1.31,1.19,0,1.5,0.81,0.37,1.56,0.81,2.69,3.69,4.38,"0.88 0.50 1.00 1.31 1.19 0.00 1.50 0.81 0.37 1.56 0.81 2.69 3.69 4.38   "
"2024-11-06 07:41:00",667,12.47,19.16,0.88,0.56,1,1.31,1.12,0,1.5,0.81,0.37,1.63,0.81,2.75,3.69,4.38,"0.88 0.56 1.00 1.31 1.12 0.00 1.50 0.81 0.37 1.63 0.81 2.75 3.69 4.38   "
"2024-11-06 07:42:00",668,12.47,19.17,0.88,0.56,1,1.31,1.19,0,1.5,0.81,0.31,1.63,0.81,2.75,3.69,4.38,"0.88 0.56 1.00 1.31 1.19 0.00 1.50 0.81 0.31 1.63 0.81 2.75 3.69 4.38   "
"2024-11-06 07:43:00",669,12.47,19.17,0.88,0.5,1,1.31,1.19,0,1.5,0.75,0.37,1.63,0.81,2.75,3.75,4.38,"0.88 0.50 1.00 1.31 1.19 0.00 1.50 0.75 0.37 1.63 0.81 2.75 3.75 4.38   "
"2024-11-06 07:44:00",670,12.47,19.18,0.88,0.5,1,1.25,1.19,0,1.5,0.81,0.37,1.69,0.81,2.81,3.69,4.38,"0.88 0.50 1.00 1.25 1.19 0.00 1.50 0.81 0.37 1.69 0.81 2.81 3.69 4.38   "
"2024-11-06 07:45:00",671,12.47,19.18,0.88,0.56,1,1.31,1.19,0,1.5,0.81,0.37,1.69,0.81,2.81,3.75,4.44,"0.88 0.56 1.00 1.31 1.19 0.00 1.50 0.81 0.37 1.69 0.81 2.81 3.75 4.44   "
"2024-11-06 07:46:00",672,12.47,19.19,0.88,0.5,1,1.31,1.19,0,1.5,0.81,0.37,1.75,0.81,2.81,3.69,4.44,"0.88 0.50 1.00 1.31 1.19 0.00 1.50 0.81 0.37 1.75 0.81 2.81 3.69 4.44   "
"2024-11-06 07:47:00",673,12.47,19.2,0.88,0.56,1,1.25,1.19,0,1.5,0.81,0.37,1.75,0.81,2.88,3.69,4.44,"0.88 0.56 1.00 1.25 1.19 0.00 1.50 0.81 0.37 1.75 0.81 2.88 3.69 4.44   "
"2024-11-06 07:48:00",674,12.47,19.21,0.88,0.56,1,1.31,1.19,0,1.5,0.81,0.37,1.81,0.81,2.88,3.69,4.5,"0.88 0.56 1.00 1.31 1.19 0.00 1.50 0.81 0.37 1.81 0.81 2.88 3.69 4.50   "
"2024-11-06 07:49:00",675,12.47,19.21,0.88,0.56,1,1.31,1.19,0,1.5,0.81,0.37,1.81,0.88,2.88,3.69,4.5,"0.88 0.56 1.00 1.31 1.19 0.00 1.50 0.81 0.37 1.81 0.88 2.88 3.69 4.50   "
"2024-11-06 07:50:00",676,12.47,19.22,0.88,0.56,1,1.31,1.12,0,1.5,0.81,0.37,1.81,0.81,2.94,3.75,4.5,"0.88 0.56 1.00 1.31 1.12 0.00 1.50 0.81 0.37 1.81 0.81 2.94 3.75 4.50   "
"2024-11-06 07:51:00",677,12.47,19.22,0.94,0.56,1,1.31,1.19,0,1.5,0.81,0.37,1.81,0.88,2.94,3.75,4.56,"0.94 0.56 1.00 1.31 1.19 0.00 1.50 0.81 0.37 1.81 0.88 2.94 3.75 4.56   "
"2024-11-06 07:52:00",678,12.47,19.22,0.88,0.56,1,1.31,1.19,0,1.5,0.81,0.37,1.88,0.88,3,3.75,4.56,"0.88 0.56 1.00 1.31 1.19 0.00 1.50 0.81 0.37 1.88 0.88 3.00 3.75 4.56   "
"2024-11-06 07:53:00",679,12.47,19.22,0.94,0.56,1,1.31,1.19,0,1.5,0.88,0.37,1.94,1,3,3.81,4.56,"0.94 0.56 1.00 1.31 1.19 0.00 1.50 0.88 0.37 1.94 1.00 3.00 3.81 4.56   "
